epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
154,4196.68,0.75119,0.38611,0.86654,0.97374,0.94646,0.98033,0.6933,1.24133,0.47242,0.96153,0.0004951,0.0004951,0.0004951
155,4223.88,0.7561,0.39644,0.86508,0.98021,0.94503,0.98113,0.70519,1.20863,0.46104,0.95564,0.0004918,0.0004918,0.0004918
156,4250.69,0.73557,0.38257,0.86151,0.97136,0.95771,0.98023,0.70938,1.20716,0.45538,0.95858,0.0004885,0.0004885,0.0004885
157,4277.68,0.7388,0.39391,0.86661,0.97055,0.95936,0.98228,0.70436,1.2107,0.45049,0.95923,0.0004852,0.0004852,0.0004852
158,4306.75,0.74013,0.3872,0.86312,0.96593,0.95624,0.9812,0.70281,1.22377,0.46065,0.95699,0.0004819,0.0004819,0.0004819
159,4333.83,0.74329,0.3866,0.86327,0.97541,0.94773,0.981,0.68837,1.25132,0.46571,0.96888,0.0004786,0.0004786,0.0004786
160,4361.55,0.73647,0.38271,0.86737,0.9677,0.9521,0.97917,0.71603,1.17496,0.44953,0.94441,0.0004753,0.0004753,0.0004753
161,4388.15,0.72839,0.38617,0.86277,0.97106,0.95746,0.98177,0.72382,1.15838,0.43836,0.94218,0.000472,0.000472,0.000472
162,4415.37,0.7302,0.38204,0.86009,0.97744,0.95253,0.98215,0.74049,1.0981,0.43091,0.93324,0.0004687,0.0004687,0.0004687
163,4442.08,0.72378,0.38256,0.85994,0.97099,0.94954,0.98075,0.72062,1.15708,0.44675,0.94826,0.0004654,0.0004654,0.0004654
164,4468.66,0.72931,0.37922,0.85594,0.97751,0.9475,0.98208,0.72841,1.13992,0.44344,0.94236,0.0004621,0.0004621,0.0004621
165,4495.31,0.72161,0.38284,0.86302,0.96898,0.95522,0.98248,0.69659,1.23956,0.45514,0.96621,0.0004588,0.0004588,0.0004588
166,4522.41,0.71612,0.37403,0.85844,0.9756,0.9457,0.9782,0.71034,1.17155,0.45139,0.95167,0.0004555,0.0004555,0.0004555
167,4549.28,0.74283,0.38615,0.86043,0.97373,0.95248,0.9818,0.6816,1.25915,0.46912,0.97219,0.0004522,0.0004522,0.0004522
168,4578.53,0.7164,0.37284,0.85775,0.97779,0.94897,0.98166,0.73068,1.13305,0.44136,0.93852,0.0004489,0.0004489,0.0004489
169,4605.37,0.71038,0.37396,0.85897,0.97369,0.95241,0.98315,0.68704,1.2557,0.46868,0.97569,0.0004456,0.0004456,0.0004456
170,4631.87,0.72444,0.37671,0.8567,0.97214,0.94868,0.98166,0.72159,1.15483,0.45042,0.94532,0.0004423,0.0004423,0.0004423
171,4659.09,0.7244,0.37718,0.86052,0.97529,0.94959,0.98249,0.69582,1.23143,0.45777,0.96448,0.000439,0.000439,0.000439
172,4686.05,0.70283,0.37224,0.85642,0.98022,0.93977,0.97763,0.69424,1.23728,0.46491,0.96569,0.0004357,0.0004357,0.0004357
173,4712.53,0.7011,0.36744,0.85571,0.97325,0.9525,0.9816,0.68901,1.26814,0.46858,0.97448,0.0004324,0.0004324,0.0004324
174,4739.58,0.72061,0.37433,0.85459,0.98085,0.95038,0.98158,0.6788,1.28115,0.47393,0.98177,0.0004291,0.0004291,0.0004291
175,4767.14,0.71489,0.36517,0.85614,0.98196,0.9512,0.98167,0.73667,1.12848,0.43661,0.9374,0.0004258,0.0004258,0.0004258
176,4793.4,0.69972,0.36566,0.8563,0.97913,0.9415,0.97876,0.71105,1.20445,0.45757,0.95511,0.0004225,0.0004225,0.0004225
177,4822.46,0.71963,0.37061,0.86274,0.98136,0.94486,0.98163,0.72623,1.15478,0.44461,0.94656,0.0004192,0.0004192,0.0004192
