epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
177,7740.09,0.67363,0.35278,0.85625,0.82573,0.69987,0.74956,0.54328,1.17647,0.59566,1.05673,8.42451e-05,8.42451e-05,8.42451e-05
178,7782.72,0.66658,0.34836,0.85394,0.77765,0.70464,0.73465,0.53357,1.17176,0.59817,1.05728,8.31442e-05,8.31442e-05,8.31442e-05
179,7825.65,0.66136,0.34712,0.85505,0.80055,0.71048,0.74656,0.53703,1.18903,0.59533,1.06405,8.20434e-05,8.20434e-05,8.20434e-05
180,7868.58,0.65805,0.34423,0.8564,0.78349,0.71827,0.74392,0.5359,1.18772,0.58718,1.06761,8.09425e-05,8.09425e-05,8.09425e-05
181,7913.93,0.65308,0.34417,0.85792,0.77857,0.70858,0.74223,0.53444,1.20216,0.59002,1.06942,7.98416e-05,7.98416e-05,7.98416e-05
182,7956.42,0.65932,0.35076,0.85749,0.78072,0.69448,0.73933,0.53074,1.21793,0.59965,1.07479,7.87407e-05,7.87407e-05,7.87407e-05
183,7999.12,0.65427,0.34354,0.85438,0.78648,0.70247,0.7433,0.53598,1.21587,0.60103,1.07101,7.76398e-05,7.76398e-05,7.76398e-05
184,8042.14,0.65851,0.34564,0.85054,0.78148,0.70622,0.74394,0.53712,1.20374,0.59403,1.06781,7.6539e-05,7.6539e-05,7.6539e-05
185,8088.83,0.64612,0.33741,0.85258,0.773,0.72031,0.74756,0.54123,1.20511,0.58863,1.06384,7.54381e-05,7.54381e-05,7.54381e-05
186,8131.29,0.64811,0.33944,0.84863,0.75113,0.72609,0.73981,0.53796,1.20054,0.58927,1.06177,7.43372e-05,7.43372e-05,7.43372e-05
187,8173.81,0.65353,0.34016,0.84844,0.75802,0.7245,0.74431,0.54238,1.19818,0.58929,1.05871,7.32363e-05,7.32363e-05,7.32363e-05
188,8216.27,0.6535,0.34253,0.85136,0.8126,0.68891,0.73927,0.53608,1.19242,0.58885,1.05645,7.21354e-05,7.21354e-05,7.21354e-05
189,8261.91,0.65742,0.34446,0.85012,0.83214,0.68125,0.74642,0.53823,1.20143,0.59422,1.06176,7.10346e-05,7.10346e-05,7.10346e-05
190,8304.35,0.63836,0.33649,0.85174,0.82643,0.691,0.74365,0.53788,1.20268,0.59149,1.06518,6.99337e-05,6.99337e-05,6.99337e-05
191,8346.34,0.63948,0.33628,0.84936,0.83507,0.69318,0.75051,0.5409,1.19813,0.58695,1.06603,6.88328e-05,6.88328e-05,6.88328e-05
192,8388.85,0.64844,0.34168,0.85118,0.82783,0.69807,0.75342,0.54334,1.18117,0.58079,1.06345,6.77319e-05,6.77319e-05,6.77319e-05
193,8431.68,0.63458,0.33418,0.8478,0.7881,0.71057,0.74879,0.54014,1.18024,0.57635,1.06372,6.6631e-05,6.6631e-05,6.6631e-05
194,8477.96,0.64152,0.33666,0.84639,0.80064,0.70711,0.75106,0.54063,1.18938,0.58304,1.06826,6.55302e-05,6.55302e-05,6.55302e-05
195,8521.31,0.63414,0.33104,0.8497,0.80126,0.70295,0.74771,0.53885,1.18327,0.58449,1.06693,6.44293e-05,6.44293e-05,6.44293e-05
196,8563.77,0.63147,0.33564,0.8454,0.80803,0.68798,0.74698,0.54043,1.16255,0.5816,1.05722,6.33284e-05,6.33284e-05,6.33284e-05
197,8606.41,0.64556,0.34314,0.8486,0.79467,0.7036,0.74799,0.54184,1.15437,0.58552,1.05285,6.22275e-05,6.22275e-05,6.22275e-05
198,8652.24,0.62836,0.3304,0.84554,0.82288,0.69046,0.74516,0.54062,1.14723,0.58173,1.05344,6.11266e-05,6.11266e-05,6.11266e-05
199,8695.55,0.6379,0.33825,0.84731,0.82586,0.68913,0.74307,0.53685,1.14892,0.57917,1.05592,6.00258e-05,6.00258e-05,6.00258e-05
200,8738.64,0.63543,0.33675,0.8469,0.82205,0.68677,0.74217,0.53668,1.16934,0.58502,1.06116,5.89249e-05,5.89249e-05,5.89249e-05
201,8781.04,0.62116,0.32936,0.8473,0.81836,0.69068,0.74693,0.54381,1.14898,0.57722,1.05518,5.7824e-05,5.7824e-05,5.7824e-05
202,8827.17,0.63378,0.33661,0.84714,0.80484,0.70248,0.7565,0.55117,1.14266,0.57472,1.0553,5.67231e-05,5.67231e-05,5.67231e-05
203,8870.82,0.6208,0.32833,0.84596,0.78779,0.7098,0.75517,0.54709,1.15897,0.57828,1.06229,5.56222e-05,5.56222e-05,5.56222e-05
204,8914.21,0.63689,0.33563,0.84973,0.8019,0.7009,0.7481,0.54468,1.15585,0.57948,1.0601,5.45214e-05,5.45214e-05,5.45214e-05
205,8956.95,0.61676,0.32426,0.84365,0.79315,0.70253,0.75082,0.54881,1.14493,0.57498,1.05482,5.34205e-05,5.34205e-05,5.34205e-05
206,9002.1,0.61844,0.32963,0.8465,0.83996,0.67938,0.75423,0.55113,1.14306,0.57092,1.05276,5.23196e-05,5.23196e-05,5.23196e-05
207,9044.87,0.62292,0.32851,0.84763,0.81301,0.69321,0.75812,0.55441,1.1499,0.57389,1.055,5.12187e-05,5.12187e-05,5.12187e-05
208,9087.41,0.61566,0.3268,0.84436,0.78813,0.70856,0.75819,0.5538,1.16115,0.58011,1.06075,5.01178e-05,5.01178e-05,5.01178e-05
209,9129.64,0.61299,0.32409,0.84518,0.7878,0.70605,0.7558,0.55298,1.16961,0.5823,1.06421,4.9017e-05,4.9017e-05,4.9017e-05
210,9175.47,0.61104,0.32366,0.84685,0.79627,0.69973,0.74961,0.54765,1.17354,0.58298,1.06556,4.79161e-05,4.79161e-05,4.79161e-05
211,9219.2,0.60397,0.31952,0.84284,0.80096,0.6924,0.74497,0.54367,1.17757,0.5862,1.06763,4.68152e-05,4.68152e-05,4.68152e-05
212,9262.33,0.61269,0.32254,0.84593,0.80974,0.69853,0.74939,0.54456,1.18464,0.58758,1.06852,4.57143e-05,4.57143e-05,4.57143e-05
213,9304.82,0.61245,0.32253,0.84195,0.8165,0.7025,0.7504,0.54381,1.17983,0.58212,1.06661,4.46134e-05,4.46134e-05,4.46134e-05
214,9350.5,0.60101,0.31966,0.83974,0.79614,0.71788,0.75269,0.54838,1.17236,0.58094,1.06362,4.35126e-05,4.35126e-05,4.35126e-05
215,9393.57,0.60808,0.323,0.84591,0.84418,0.70319,0.75215,0.55123,1.16498,0.58073,1.06037,4.24117e-05,4.24117e-05,4.24117e-05
216,9435.83,0.60701,0.32179,0.8399,0.83849,0.71025,0.75793,0.55518,1.15829,0.57832,1.05991,4.13108e-05,4.13108e-05,4.13108e-05
217,9478.29,0.60266,0.31621,0.84217,0.81754,0.70882,0.7548,0.55492,1.15826,0.58143,1.06152,4.02099e-05,4.02099e-05,4.02099e-05
218,9521.06,0.59888,0.31862,0.84149,0.82815,0.69944,0.75338,0.55286,1.15493,0.58435,1.06186,3.9109e-05,3.9109e-05,3.9109e-05
219,9566.91,0.59935,0.3182,0.83834,0.82363,0.69911,0.75155,0.55246,1.15579,0.58395,1.06339,3.80082e-05,3.80082e-05,3.80082e-05
220,9609.63,0.61067,0.32766,0.84256,0.81668,0.6982,0.74938,0.55086,1.14742,0.57997,1.06303,3.69073e-05,3.69073e-05,3.69073e-05
221,9651.82,0.60255,0.32098,0.84163,0.81334,0.7017,0.75103,0.55613,1.13843,0.57868,1.06111,3.58064e-05,3.58064e-05,3.58064e-05
222,9694.85,0.58859,0.31255,0.83908,0.83605,0.69888,0.75089,0.55403,1.14223,0.57986,1.06162,3.47055e-05,3.47055e-05,3.47055e-05
223,9740.72,0.59869,0.31427,0.84233,0.78453,0.71221,0.74949,0.55453,1.14319,0.58461,1.06134,3.36046e-05,3.36046e-05,3.36046e-05
224,9783.57,0.57858,0.30894,0.83795,0.8318,0.68968,0.75055,0.55545,1.14325,0.58432,1.06151,3.25038e-05,3.25038e-05,3.25038e-05
225,9826.09,0.5909,0.31247,0.838,0.82193,0.69596,0.75012,0.55412,1.14817,0.58523,1.06268,3.14029e-05,3.14029e-05,3.14029e-05
226,9868.71,0.59032,0.31249,0.83804,0.81654,0.69932,0.75345,0.55615,1.15435,0.58263,1.06407,3.0302e-05,3.0302e-05,3.0302e-05
227,9914.71,0.59259,0.31276,0.83737,0.81378,0.7005,0.75526,0.55437,1.155,0.5813,1.06566,2.92011e-05,2.92011e-05,2.92011e-05
228,9957.05,0.59188,0.31161,0.83896,0.80986,0.70203,0.75265,0.55212,1.15292,0.58182,1.06566,2.81002e-05,2.81002e-05,2.81002e-05
229,9999.85,0.58861,0.31254,0.83861,0.81435,0.70186,0.75109,0.55066,1.1494,0.58062,1.0641,2.69994e-05,2.69994e-05,2.69994e-05
230,10042.4,0.58981,0.31107,0.83822,0.81131,0.70354,0.75032,0.55028,1.14867,0.58047,1.06273,2.58985e-05,2.58985e-05,2.58985e-05
231,10088.2,0.58662,0.30981,0.83742,0.79711,0.71167,0.74943,0.54945,1.14622,0.58171,1.06028,2.47976e-05,2.47976e-05,2.47976e-05
232,10131.1,0.58289,0.30803,0.83793,0.80397,0.70838,0.74843,0.54913,1.14658,0.58252,1.06112,2.36967e-05,2.36967e-05,2.36967e-05
233,10174.1,0.58455,0.31034,0.83766,0.81469,0.70587,0.74933,0.54945,1.14343,0.58259,1.06025,2.25958e-05,2.25958e-05,2.25958e-05
234,10216.8,0.57958,0.30788,0.84026,0.81545,0.7052,0.74836,0.55125,1.1409,0.58195,1.06006,2.1495e-05,2.1495e-05,2.1495e-05
235,10261.9,0.57992,0.30882,0.83656,0.81496,0.70503,0.75196,0.55406,1.14299,0.5822,1.06084,2.03941e-05,2.03941e-05,2.03941e-05
236,10305.6,0.49905,0.24117,0.81133,0.81349,0.70595,0.7497,0.55248,1.14445,0.58367,1.06211,1.92932e-05,1.92932e-05,1.92932e-05
237,10348.2,0.49649,0.24152,0.80803,0.80644,0.70587,0.74946,0.55108,1.15488,0.5846,1.06434,1.81923e-05,1.81923e-05,1.81923e-05
238,10391.2,0.48767,0.23551,0.80915,0.82866,0.69018,0.75273,0.55266,1.1597,0.58484,1.06658,1.70914e-05,1.70914e-05,1.70914e-05
239,10436.6,0.49095,0.23707,0.80743,0.81676,0.69802,0.75429,0.55421,1.15624,0.58463,1.06683,1.59906e-05,1.59906e-05,1.59906e-05
240,10479.9,0.48065,0.23209,0.80661,0.81305,0.70011,0.75609,0.55713,1.15357,0.5846,1.06737,1.48897e-05,1.48897e-05,1.48897e-05
241,10522.4,0.47996,0.23382,0.80639,0.80821,0.70041,0.756,0.55706,1.15325,0.58349,1.068,1.37888e-05,1.37888e-05,1.37888e-05
242,10564.4,0.48031,0.23432,0.80577,0.81191,0.69996,0.75641,0.55791,1.14912,0.58381,1.0677,1.26879e-05,1.26879e-05,1.26879e-05
243,10610.2,0.48183,0.23411,0.80578,0.81352,0.70082,0.75881,0.55947,1.14863,0.58188,1.06849,1.1587e-05,1.1587e-05,1.1587e-05
244,10652.7,0.47906,0.23261,0.80472,0.82996,0.69199,0.75804,0.55883,1.15003,0.58267,1.06907,1.04862e-05,1.04862e-05,1.04862e-05
245,10694.8,0.47814,0.23298,0.80575,0.81459,0.69824,0.75814,0.55835,1.15091,0.58486,1.06976,9.38528e-06,9.38528e-06,9.38528e-06
246,10737.1,0.47558,0.22996,0.80476,0.81537,0.69871,0.75582,0.55595,1.15231,0.58605,1.0705,8.2844e-06,8.2844e-06,8.2844e-06
247,10779.4,0.47178,0.23088,0.80334,0.81542,0.69902,0.75559,0.55427,1.1537,0.58807,1.07147,7.18352e-06,7.18352e-06,7.18352e-06
248,10822.2,0.47172,0.23059,0.80471,0.81219,0.69997,0.75566,0.55375,1.15403,0.58829,1.07189,6.08264e-06,6.08264e-06,6.08264e-06
249,10867.4,0.46906,0.22927,0.8039,0.81207,0.69819,0.75562,0.55391,1.15392,0.58871,1.07167,4.98176e-06,4.98176e-06,4.98176e-06
250,10911,0.4683,0.22685,0.80723,0.81381,0.69613,0.75582,0.55508,1.15274,0.58912,1.07166,3.88088e-06,3.88088e-06,3.88088e-06
